date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-12-03 13:02:00,Conservatives,,70,77,233,"It’s just 9 to go. Your vote can make the difference. #VoteConservative",,,#VoteConservative,1201849061885628416,https://twitter.com/Conservatives/status/1201849061885628416
2019-12-03 12:39:00,Conservatives,,120,182,296," The #CostOfCorbyn will hit you and your family in the pocket All the details - http://costofcorbyn.com",,,#CostOfCorbyn,1201843273540628480,https://twitter.com/Conservatives/status/1201843273540628480
2019-12-03 12:29:10,Conservatives,,79,114,305,"Your vote can make the difference between a hung Parliament or one that works for you. #VoteConservative",,,#VoteConservative,1201840799354368000,https://twitter.com/Conservatives/status/1201840799354368000
2019-12-03 11:58:00,Conservatives,,97,131,277," On the 3rd day of Christmas, Jeremy Corbyn gave to me: higher petrol tax Only a Conservative majority will keep the cost of living down.",,,,1201832955544358912,https://twitter.com/Conservatives/status/1201832955544358912
2019-12-03 11:44:42,Conservatives,,152,202,527,"Only the Conservatives can break the deadlock in Parliament and set Britain free #GetBrexitDone",,,#GetBrexitDone,1201829608817078278,https://twitter.com/Conservatives/status/1201829608817078278
2019-12-03 10:49:20,Conservatives,,154,196,361,"Jeremy Corbyn is weak and indecisive on national security. Just look at his record ",,,,1201815675490189312,https://twitter.com/Conservatives/status/1201815675490189312
2019-12-03 10:31:00,Conservatives,,111,154,390,"Only a Conservative majority government will get Brexit done so the country can move on. #VoteConservative",,,#VoteConservative,1201811061328023556,https://twitter.com/Conservatives/status/1201811061328023556
2019-12-03 09:45:33,Conservatives,,235,216,666," Only a Conservative majority will get the job done so we can all move on as a country. Our manifesto will unleash the potential of our whole country ",,,,1201799624157216768,https://twitter.com/Conservatives/status/1201799624157216768
2019-12-03 08:21:00,Conservatives,,90,123,276," A majority Conservative government will keep the triple lock, the winter fuel payment, the older person’s bus pass and other pensioner benefits. #VoteConservative ",,,#VoteConservative,1201778345760972800,https://twitter.com/Conservatives/status/1201778345760972800
2019-12-03 08:08:05,Conservatives,,65,50,165," 9 DAYS TO GO Let's end the chaos of this hung parliament and #GetBrexitDone ",,,#GetBrexitDone,1201775095540277248,https://twitter.com/Conservatives/status/1201775095540277248
2019-12-03 08:07:00,Conservatives,,100,99,274,"Let's finish the job, get it done and move on to delivering on the people's priorities. This is what a 𝙢𝙖𝙟𝙤𝙧𝙞𝙩𝙮 Conservative government will do ",,,,1201774822423838720,https://twitter.com/Conservatives/status/1201774822423838720
2019-12-03 07:56:44,Conservatives,,161,183,508,"𝙲𝚘𝚗𝚜𝚎𝚛𝚟𝚊𝚝𝚒𝚟𝚎 𝙼𝚊𝚗𝚒𝚏𝚎𝚜𝚝𝚘 2019 Here's what you need to know #VoteConservative",,,#VoteConservative,1201772240796299264,https://twitter.com/Conservatives/status/1201772240796299264
2019-12-03 07:50:14,Conservatives,,75,58,187,"This is why. #VoteConservative on December 12th.",,,#VoteConservative,1201770603382034432,https://twitter.com/Conservatives/status/1201770603382034432
