date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-12-06 14:30:00,BorisJohnson,,622,954,4377,"Thank you Salisbury! I really enjoyed visiting your delightful Christmas market. 6 days to go.",,,,1202958372711960578,https://twitter.com/BorisJohnson/status/1202958372711960578
2019-12-06 12:59:49,BorisJohnson,,603,414,2068,"We can do it folks - just six days to go! #GetBrexitDone",,,#GetBrexitDone,1202935675244498944,https://twitter.com/BorisJohnson/status/1202935675244498944
2019-12-06 10:42:00,BorisJohnson,,366,255,1053,"We can only invest in our great public services if we support the entrepreneurs, businesses and hardworking people who get up each day to build our strong economy.",,,,1202900993106698240,https://twitter.com/BorisJohnson/status/1202900993106698240
2019-12-06 10:29:46,BorisJohnson,,1033,713,3477,"This morning I made some ‘Get Brexit Done’ donuts at a wonderful bakery in Golders Green, North London. Thank you Grodzinski Bakery & to everyone who stopped by to say hello.",,,,1202897915645235200,https://twitter.com/BorisJohnson/status/1202897915645235200
2019-12-06 10:05:00,BorisJohnson,,450,490,2368,"We need a fair and controlled Australian style points-based immigration system.",,,,1202891683735707648,https://twitter.com/BorisJohnson/status/1202891683735707648
2019-12-06 09:57:14,BorisJohnson,,2244,1160,8567,"We will get Brexit done.",,,,1202889726832889856,https://twitter.com/BorisJohnson/status/1202889726832889856
2019-12-06 09:33:00,BorisJohnson,,1119,869,6702,"Let's get Brexit done ",,,,1202883628700749825,https://twitter.com/BorisJohnson/status/1202883628700749825
2019-12-06 07:11:00,BorisJohnson,,1821,1013,7097,"Let’s get Brexit done and deliver on the priorities of the British people.",,,,1202847893130010624,https://twitter.com/BorisJohnson/status/1202847893130010624
2019-12-05 20:47:00,BorisJohnson,,3850,1481,9291,"Under my leadership, a majority Conservative government will get Brexit done, invest more money in our public services, get tough on crime, back our Armed Forces and strengthen our economy.",,,,1202690858375507968,https://twitter.com/BorisJohnson/status/1202690858375507968
2019-12-05 20:05:00,BorisJohnson,,1367,545,2896,"I want a future where Brexit is done and we’re focusing on the issues that matter to you and your family.",,,,1202680289069273088,https://twitter.com/BorisJohnson/status/1202680289069273088
